2018.04.04,197000,197500,189000,363317,189500,8000
2018.04.03,197000,199000,193500,287353,197500,2000
2018.04.02,200000,204000,199000,583028,199500,7000
2018.03.30,194500,195000,192500,227870,192500,1500
2018.03.29,197000,197500,190000,447080,191000,6000
2018.03.28,199000,199000,196000,413634,197000,4000
2018.03.27,204000,205500,200000,277273,201000,500
2018.03.26,201000,203000,196500,251989,201500,2000
2018.03.22,204000,210000,203500,355010,208000,3500
2018.03.21,208000,208000,203000,364147,204500,4000
2018.03.20,203500,209000,201500,289067,208500,2500
2018.03.19,214500,215000,205000,635991,206000,9500
2018.03.16,215500,217000,211000,498717,215500,1000
2018.03.15,210500,215000,207000,633572,214500,8000
2018.03.14,205500,212500,204000,953548,206500,4500
2018.03.13,199000,203500,199000,403440,202000,500
2018.03.12,202000,206000,199500,598690,202500,6000
2018.03.08,179000,182000,178500,335895,182000,4000
2018.03.07,179500,182500,177000,318101,178000,1500
2018.03.06,172500,179500,172000,378661,179500,9500
2018.03.05,172000,173500,170000,168451,170000,500
2018.03.02,169500,172000,168500,249335,170500,500
2018.02.28,174000,174500,170000,380856,171000,4500
2018.02.27,178000,179500,175000,298657,175500,1500
2018.02.26,184000,184000,175500,329449,177000,5000
2018.02.23,180500,183000,180000,179995,182000,3000
